date;dorsal;total_distance;minute_distance;num_dec_expl;num_acc_expl;distance_vrange2;distance_vrange3;distance_vrange1;player_load;hr_max;hid_intervals;max_acc;hsr;max_dec;max_speed;distance_vrange6;average_speed;num_acc;hmld_time;hmld;hmld_count;num_hids;num_dec;distance_vrange4;distance_vrange5;sprints;zone1_hsr_distance;num_hsr;zone2_hsr_distance;zone4_hsr_distance
24/08/2024;4.0;4.775;95.853;57.0;42.0;1.199;1.723;0.766;0.0;0.0;3.151;4.756;0.314;-6.019;30.548;0.171;0.0;61.0;4.615;1.01;208.0;16.0;32.0;0.735;0.143;9.0;0.045;16.0;0.243;0.02
24/08/2024;5.0;5.701;114.453;80.0;43.0;1.113;2.295;0.746;0.0;154.0;5.74;4.179;0.127;-6.034;26.048;0.033;0.0;75.0;5.2;0.952;276.0;6.0;72.0;1.401;0.105;3.0;0.0;6.0;0.03;0.0
24/08/2024;6.0;5.643;113.296;46.0;43.0;1.362;2.014;0.684;0.0;64.0;2.899;4.474;0.179;-6.558;27.325;0.032;0.0;63.0;4.278;0.913;212.0;16.0;44.0;1.34;0.154;4.0;0.008;16.0;0.114;0.0
24/08/2024;8.0;5.291;106.226;49.0;57.0;1.19;2.162;0.691;0.0;123.0;2.588;4.471;0.207;-6.507;26.82;0.068;0.0;60.0;4.665;0.979;243.0;18.0;59.0;0.999;0.141;5.0;0.0;18.0;0.024;0.027
24/08/2024;11.0;5.284;106.091;46.0;48.0;1.295;1.931;0.691;0.0;186.0;1.762;4.261;0.399;-6.250;32.023;0.197;0.0;49.0;5.065;1.223;216.0;26.0;47.0;0.941;0.202;11.0;0.004;26.0;0.079;0.014
24/08/2024;15.0;2.539;92.76;25.0;25.0;0.558;0.976;0.48;0.0;110.0;3.185;4.364;0.125;-5.469;30.532;0.064;0.0;32.0;2.485;0.488;120.0;7.0;31.0;0.363;0.061;3.0;0.022;7.0;0.08;0.0
24/08/2024;17.0;5.199;104.376;80.0;72.0;1.221;1.836;0.793;0.0;75.0;2.118;4.644;0.266;-7.053;30.661;0.128;0.0;60.0;6.198;1.27;289.0;19.0;58.0;1.065;0.148;7.0;0.047;19.0;0.131;0.0
24/08/2024;20.0;2.255;98.371;24.0;17.0;0.545;0.819;0.394;0.0;0.0;1.984;4.093;0.093;-4.718;25.453;0.026;0.0;22.0;1.743;0.368;84.0;8.0;13.0;0.294;0.07;3.0;0.023;8.0;0.054;0.0
24/08/2024;21.0;4.522;90.79;58.0;58.0;1.183;1.596;0.815;0.0;207.0;2.37;4.688;0.218;-6.658;30.701;0.079;0.0;64.0;4.542;0.957;237.0;21.0;36.0;0.685;0.149;6.0;0.0;21.0;0.024;0.0
24/08/2024;23.0;5.718;114.796;67.0;52.0;1.199;2.071;0.604;0.0;129.0;2.532;4.729;0.345;-7.420;33.168;0.159;0.0;78.0;6.035;1.33;270.0;20.0;53.0;1.46;0.191;7.0;0.0;20.0;0.039;0.104
24/08/2024;2.0;4.534;91.692;84.0;72.0;1.204;1.471;0.758;0.0;163.0;3.761;5.169;0.241;-6.089;28.276;0.11;0.0;61.0;5.317;1.076;273.0;13.0;43.0;0.843;0.137;7.0;0.071;13.0;0.057;0.031
24/08/2024;4.0;4.522;91.452;51.0;56.0;1.254;1.561;0.775;0.0;0.0;4.114;4.575;0.204;-6.989;27.273;0.095;0.0;54.0;5.02;0.943;214.0;10.0;43.0;0.685;0.112;4.0;0.079;10.0;0.071;0.029
24/08/2024;5.0;5.173;104.623;66.0;28.0;1.184;2.085;0.772;0.0;128.0;8.467;3.866;0.094;-5.700;26.867;0.04;0.0;66.0;4.512;0.79;231.0;4.0;67.0;0.981;0.054;2.0;0.051;4.0;0.0;0.0
24/08/2024;6.0;2.828;101.916;27.0;24.0;0.686;1.106;0.386;0.0;79.0;6.237;4.092;0.065;-6.690;29.363;0.046;0.0;27.0;2.008;0.402;100.0;3.0;19.0;0.462;0.023;1.0;0.0;3.0;0.053;0.006
24/08/2024;7.0;2.42;87.534;36.0;26.0;0.571;0.914;0.381;0.0;169.0;2.56;4.718;0.182;-7.055;32.219;0.095;0.0;29.0;2.375;0.546;119.0;10.0;18.0;0.371;0.087;4.0;0.0;10.0;0.128;0.0
24/08/2024;8.0;2.145;95.072;21.0;24.0;0.624;0.754;0.36;0.0;177.0;1.2;5.392;0.113;-6.123;29.005;0.049;0.0;16.0;1.767;0.387;85.0;8.0;16.0;0.289;0.065;3.0;0.005;8.0;0.081;0.0
24/08/2024;9.0;2.912;105.743;37.0;41.0;0.609;0.999;0.338;0.0;141.0;1.784;4.900;0.213;-6.110;29.734;0.1;0.0;29.0;3.287;0.765;153.0;14.0;32.0;0.722;0.119;5.0;0.007;14.0;0.073;0.0
24/08/2024;10.0;2.573;109.408;25.0;19.0;0.676;0.75;0.267;0.0;0.0;1.381;3.997;0.302;-5.756;29.513;0.17;0.0;28.0;2.853;0.761;110.0;14.0;24.0;0.522;0.132;7.0;0.0;14.0;0.074;0.004
24/08/2024;11.0;4.533;91.669;50.0;51.0;1.209;1.653;0.739;0.0;179.0;4.114;4.958;0.151;-6.044;28.402;0.036;0.0;66.0;5.005;0.924;240.0;12.0;61.0;0.727;0.117;2.0;0.0;12.0;0.089;0.008
24/08/2024;17.0;4.687;94.797;63.0;64.0;1.33;1.547;0.835;0.0;129.0;3.666;5.058;0.174;-7.860;28.921;0.07;0.0;42.0;4.553;0.896;225.0;13.0;43.0;0.731;0.107;4.0;0.0;13.0;0.048;0.061
24/08/2024;18.0;2.345;104.921;40.0;28.0;0.542;0.859;0.325;0.0;87.0;1.941;4.798;0.193;-5.819;30.312;0.109;0.0;30.0;2.693;0.633;132.0;11.0;23.0;0.394;0.088;7.0;0.0;11.0;0.022;0.01
24/08/2024;20.0;4.549;91.996;39.0;43.0;1.046;1.654;0.852;0.0;0.0;3.42;4.330;0.276;-5.590;33.838;0.12;0.0;52.0;4.392;0.939;192.0;15.0;43.0;0.67;0.156;6.0;0.061;15.0;0.042;0.079
24/08/2024;21.0;1.959;85.219;28.0;28.0;0.622;0.539;0.397;0.0;192.0;2.886;4.217;0.094;-6.186;32.296;0.062;0.0;22.0;1.893;0.409;98.0;5.0;15.0;0.29;0.033;3.0;0.004;5.0;0.075;0.0
24/08/2024;23.0;2.852;106.877;22.0;22.0;0.601;1.252;0.36;0.0;80.0;3.692;4.204;0.09;-7.096;25.844;0.033;0.0;36.0;2.537;0.484;115.0;6.0;29.0;0.55;0.057;2.0;0.012;6.0;0.068;0.01
01/09/2024;2.0;4.795;103.942;80.0;61.0;1.268;1.655;0.701;0.0;133.0;3.21;4.525;0.133;-7.167;29.582;0.029;0.0;59.0;4.637;0.951;252.0;12.0;40.0;0.972;0.116;2.0;0.0;12.0;0.057;0.023
01/09/2024;4.0;4.539;98.401;49.0;66.0;1.192;1.641;0.762;0.0;0.0;3.608;4.928;0.122;-5.245;25.517;0.034;0.0;47.0;4.6;0.846;226.0;12.0;52.0;0.786;0.093;4.0;0.0;12.0;0.043;0.026
01/09/2024;5.0;5.091;110.374;65.0;39.0;1.201;2.235;0.623;0.0;169.0;4.667;4.071;0.11;-5.696;24.899;0.025;0.0;67.0;4.013;0.747;228.0;9.0;48.0;0.908;0.085;2.0;0.0;9.0;0.011;0.005
01/09/2024;6.0;5.139;111.412;52.0;55.0;1.325;2.007;0.634;0.0;77.0;4.588;4.210;0.11;-6.544;26.701;0.022;0.0;62.0;4.155;0.834;221.0;10.0;42.0;1.044;0.096;3.0;0.0;10.0;0.061;0.009
01/09/2024;9.0;4.712;102.146;44.0;52.0;1.313;1.774;0.654;0.0;0.0;2.31;4.118;0.258;-6.426;31.959;0.103;0.0;59.0;4.377;0.892;211.0;19.0;37.0;0.662;0.155;7.0;0.019;19.0;0.221;0.0
01/09/2024;11.0;4.829;104.69;39.0;43.0;1.408;1.817;0.577;0.0;187.0;2.399;4.133;0.296;-6.625;30.275;0.175;0.0;42.0;3.938;0.944;173.0;18.0;31.0;0.7;0.123;10.0;0.0;18.0;0.254;0.009
01/09/2024;17.0;4.884;105.877;66.0;72.0;1.299;1.843;0.688;0.0;174.0;4.37;4.913;0.154;-6.580;27.099;0.056;0.0;55.0;4.733;0.909;257.0;10.0;54.0;0.87;0.102;5.0;0.0;10.0;0.026;0.036
01/09/2024;20.0;4.533;98.28;53.0;45.0;1.111;1.746;0.757;0.0;0.0;4.579;4.611;0.118;-7.611;25.777;0.03;0.0;65.0;4.243;0.785;209.0;10.0;36.0;0.784;0.09;2.0;0.008;10.0;0.02;0.059
01/09/2024;21.0;4.771;103.441;57.0;50.0;1.46;1.535;0.706;0.0;0.0;3.91;4.991;0.196;-6.789;31.894;0.109;0.0;50.0;3.972;0.839;199.0;11.0;31.0;0.762;0.089;6.0;0.0;11.0;0.068;0.0
01/09/2024;23.0;5.303;114.968;70.0;67.0;1.287;1.997;0.612;0.0;159.0;2.038;4.246;0.271;-6.739;29.552;0.085;0.0;60.0;5.483;1.141;268.0;20.0;51.0;1.068;0.192;6.0;0.043;20.0;0.145;0.0
01/09/2024;2.0;5.455;102.756;62.0;52.0;1.591;1.784;0.818;0.0;128.0;2.915;5.565;0.22;-4.906;28.394;0.09;0.0;56.0;5.08;1.043;243.0;16.0;57.0;0.811;0.135;7.0;0.05;16.0;0.05;0.007
01/09/2024;4.0;4.552;85.747;56.0;50.0;1.287;1.544;0.906;0.0;81.0;2.742;5.055;0.105;-6.765;27.939;0.053;0.0;67.0;4.56;0.801;230.0;6.0;51.0;0.658;0.055;3.0;0.03;6.0;0.01;0.0
01/09/2024;5.0;2.508;104.09;23.0;18.0;0.571;1.042;0.394;0.0;114.0;13.272;4.001;0.023;-5.296;24.414;0.004;0.0;21.0;1.702;0.297;90.0;2.0;26.0;0.442;0.019;1.0;0.0;2.0;0.023;0.0
01/09/2024;6.0;1.354;99.349;12.0;12.0;0.339;0.406;0.258;0.0;89.0;2.298;3.814;0.058;-4.643;29.558;0.034;0.0;13.0;1.197;0.259;50.0;3.0;10.0;0.255;0.024;1.0;0.0;3.0;0.017;0.0
01/09/2024;8.0;3.349;117.337;26.0;31.0;0.831;1.238;0.445;0.0;86.0;1.904;5.298;0.171;-7.428;27.634;0.057;0.0;26.0;2.512;0.584;118.0;12.0;23.0;0.397;0.119;4.0;0.0;12.0;0.057;0.052
01/09/2024;9.0;3.557;93.447;48.0;40.0;0.946;1.269;0.549;0.0;0.0;2.435;4.694;0.209;-5.433;28.253;0.082;0.0;36.0;3.287;0.734;162.0;15.0;23.0;0.541;0.136;7.0;0.0;15.0;0.038;0.066
01/09/2024;10.0;3.25;113.86;41.0;29.0;0.801;1.097;0.387;0.0;151.0;1.565;4.151;0.239;-6.067;28.868;0.11;0.0;31.0;3.168;0.771;136.0;14.0;21.0;0.661;0.136;8.0;0.0;14.0;0.066;0.033
01/09/2024;11.0;2.493;96.667;24.0;17.0;0.637;1.072;0.342;0.0;186.0;2.319;4.272;0.149;-5.204;28.25;0.053;0.0;26.0;2.2;0.49;98.0;10.0;21.0;0.269;0.097;5.0;0.008;10.0;0.044;0.015
01/09/2024;17.0;5.13;96.623;68.0;54.0;1.359;2.037;0.792;0.0;189.0;4.675;5.401;0.142;-7.177;28.528;0.053;0.0;59.0;4.775;0.883;245.0;9.0;55.0;0.748;0.096;3.0;0.033;9.0;0.078;0.0
01/09/2024;20.0;4.512;84.982;53.0;47.0;1.068;1.744;0.945;0.0;50.0;5.807;4.045;0.063;-6.664;26.013;0.016;0.0;48.0;3.92;0.671;197.0;5.0;44.0;0.554;0.06;2.0;0.005;5.0;0.058;0.0
01/09/2024;21.0;1.169;84.508;7.0;12.0;0.377;0.379;0.205;0.0;0.0;2.458;3.984;0.023;-5.847;24.49;0.004;0.0;8.0;0.782;0.144;38.0;2.0;9.0;0.167;0.023;1.0;0.0;2.0;0.0;0.0
01/09/2024;23.0;5.16;97.195;52.0;48.0;1.274;1.925;0.88;0.0;101.0;3.918;4.261;0.106;-5.875;25.641;0.01;0.0;63.0;4.477;0.859;221.0;10.0;48.0;0.935;0.103;1.0;0.0;10.0;0.042;0.033
07/09/2024;2.0;5.427;110.617;66.0;64.0;1.217;1.712;0.703;0.0;116.0;1.892;4.733;0.392;-7.421;29.679;0.175;0.0;59.0;6.102;1.395;268.0;26.0;53.0;1.339;0.225;10.0;0.009;26.0;0.224;0.074
07/09/2024;3.0;4.741;96.638;54.0;55.0;0.999;1.832;0.735;0.0;149.0;3.427;5.518;0.204;-5.320;27.692;0.075;0.0;68.0;5.023;0.982;237.0;12.0;48.0;0.942;0.137;7.0;0.029;12.0;0.153;0.019
07/09/2024;4.0;4.694;95.68;46.0;49.0;1.135;1.641;0.77;0.0;85.0;3.255;5.024;0.207;-4.592;28.527;0.075;0.0;50.0;4.523;0.92;200.0;13.0;42.0;0.903;0.133;5.0;0.003;13.0;0.168;0.005
07/09/2024;6.0;5.641;114.984;40.0;41.0;1.239;2.059;0.714;0.0;132.0;2.367;4.337;0.33;-6.250;28.693;0.111;0.0;53.0;4.56;1.076;192.0;19.0;39.0;1.239;0.225;5.0;0.032;19.0;0.111;0.004
07/09/2024;8.0;3.221;111.799;28.0;23.0;0.726;1.285;0.405;0.0;0.0;1.831;5.143;0.131;-5.887;27.141;0.049;0.0;43.0;3.057;0.607;134.0;13.0;27.0;0.593;0.093;4.0;0.0;13.0;0.0;0.052
07/09/2024;9.0;2.049;105.609;28.0;20.0;0.477;0.736;0.256;0.0;158.0;1.732;4.685;0.178;-7.300;30.312;0.067;0.0;16.0;1.92;0.467;88.0;11.0;13.0;0.368;0.116;3.0;0.0;11.0;0.035;0.127
07/09/2024;10.0;5.406;110.183;60.0;53.0;1.586;1.552;0.633;0.0;125.0;1.507;5.311;0.467;-6.555;29.89;0.231;0.0;46.0;5.48;1.351;239.0;32.0;48.0;1.152;0.238;13.0;0.013;32.0;0.087;0.124
07/09/2024;11.0;5.626;114.684;54.0;56.0;1.309;2.308;0.629;0.0;114.0;1.975;4.914;0.446;-6.621;29.987;0.246;0.0;42.0;5.015;1.203;214.0;22.0;40.0;0.802;0.203;13.0;0.004;22.0;0.175;0.107
07/09/2024;17.0;5.302;108.078;58.0;56.0;1.38;1.86;0.723;0.0;111.0;2.118;5.115;0.315;-6.190;30.956;0.101;0.0;59.0;5.222;1.134;244.0;21.0;50.0;0.992;0.214;5.0;0.016;21.0;0.187;0.04
07/09/2024;18.0;5.387;109.797;71.0;58.0;1.312;2.056;0.704;0.0;178.0;2.531;5.091;0.215;-5.944;30.018;0.095;0.0;51.0;4.528;1.0;240.0;16.0;44.0;1.093;0.125;8.0;0.003;16.0;0.052;0.03
07/09/2024;23.0;5.789;118.003;60.0;43.0;1.216;2.066;0.623;0.0;202.0;1.559;4.560;0.498;-5.892;28.191;0.173;0.0;60.0;5.778;1.389;238.0;31.0;44.0;1.342;0.326;13.0;0.011;31.0;0.139;0.072
07/09/2024;2.0;5.231;97.84;70.0;49.0;1.246;1.869;0.749;0.0;143.0;2.813;4.692;0.213;-6.509;27.756;0.062;0.0;49.0;5.025;1.01;234.0;18.0;48.0;1.08;0.152;6.0;0.029;18.0;0.079;0.041
07/09/2024;3.0;2.964;93.957;30.0;20.0;0.707;1.085;0.486;0.0;142.0;1.927;4.489;0.11;-7.163;27.864;0.056;0.0;39.0;2.688;0.532;124.0;6.0;29.0;0.459;0.057;3.0;0.0;6.0;0.046;0.0
07/09/2024;4.0;5.026;94.016;56.0;47.0;1.289;1.91;0.869;0.0;106.0;4.128;4.949;0.126;-5.202;26.785;0.025;0.0;63.0;4.828;0.879;233.0;10.0;57.0;0.788;0.101;2.0;0.013;10.0;0.0;0.051
07/09/2024;6.0;5.824;108.936;39.0;37.0;1.357;2.388;0.746;0.0;185.0;5.486;4.452;0.124;-6.718;29.094;0.027;0.0;54.0;4.133;0.776;192.0;9.0;53.0;1.186;0.1;2.0;0.0;9.0;0.025;0.0
07/09/2024;8.0;5.489;102.669;57.0;59.0;1.259;2.167;0.829;0.0;200.0;2.168;4.680;0.293;-7.223;28.055;0.119;0.0;54.0;4.778;1.07;226.0;21.0;35.0;0.899;0.186;9.0;0.018;21.0;0.251;0.0
07/09/2024;10.0;1.725;115.092;21.0;18.0;0.465;0.571;0.187;0.0;0.0;1.041;4.893;0.116;-6.075;28.827;0.057;0.0;17.0;1.457;0.361;74.0;9.0;9.0;0.372;0.06;6.0;0.033;9.0;0.051;0.0
07/09/2024;11.0;1.617;105.365;14.0;17.0;0.391;0.601;0.209;0.0;106.0;1.434;3.896;0.115;-4.754;28.647;0.049;0.0;19.0;1.93;0.427;76.0;8.0;18.0;0.3;0.065;3.0;0.059;8.0;0.044;0.009
07/09/2024;14.0;2.426;109.599;22.0;19.0;0.682;0.91;0.259;0.0;67.0;1.457;3.712;0.186;-5.158;26.995;0.047;0.0;17.0;1.955;0.472;91.0;14.0;19.0;0.367;0.141;3.0;0.029;14.0;0.087;0.0
07/09/2024;17.0;5.112;95.631;43.0;44.0;1.454;1.955;0.788;0.0;162.0;4.783;5.133;0.192;-7.985;29.002;0.101;0.0;49.0;4.285;0.833;195.0;11.0;48.0;0.702;0.091;7.0;0.0;11.0;0.108;0.027
07/09/2024;18.0;5.999;112.211;62.0;51.0;1.572;2.065;0.78;0.0;176.0;3.82;5.164;0.111;-6.266;27.106;0.033;0.0;61.0;4.59;0.906;223.0;9.0;40.0;1.052;0.09;3.0;0.0;9.0;0.012;0.025
07/09/2024;21.0;3.712;96.248;49.0;46.0;0.983;1.293;0.601;0.0;0.0;3.3;4.690;0.179;-5.251;27.182;0.06;0.0;47.0;3.693;0.767;183.0;11.0;30.0;0.635;0.125;4.0;0.0;11.0;0.048;0.011
07/09/2024;23.0;3.279;98.381;29.0;32.0;0.763;1.188;0.482;0.0;184.0;1.811;4.122;0.137;-6.539;26.705;0.043;0.0;28.0;2.732;0.563;128.0;10.0;29.0;0.691;0.096;4.0;0.036;10.0;0.039;0.0
15/09/2024;2.0;5.623;120.068;71.0;65.0;1.258;2.179;0.571;0.0;0.0;2.085;5.296;0.339;-5.414;28.151;0.121;0.0;64.0;5.957;1.298;282.0;22.0;60.0;1.223;0.225;7.0;0.086;22.0;0.063;0.013
15/09/2024;3.0;4.757;101.577;55.0;67.0;1.24;1.906;0.673;0.0;0.0;5.393;5.028;0.126;-6.084;26.339;0.056;0.0;61.0;4.662;0.852;251.0;8.0;60.0;0.786;0.075;6.0;0.017;8.0;0.0;0.017
15/09/2024;4.0;5.084;108.565;53.0;61.0;1.272;2.0;0.681;0.0;0.0;3.776;4.473;0.173;-5.311;28.976;0.089;0.0;76.0;5.258;0.971;261.0;12.0;59.0;0.929;0.086;7.0;0.025;12.0;0.012;0.087
15/09/2024;6.0;5.397;115.238;42.0;47.0;1.327;2.315;0.597;0.0;126.0;6.739;4.463;0.072;-6.180;22.981;0.0;0.0;70.0;4.22;0.775;225.0;6.0;60.0;0.973;0.076;0.0;0.0;6.0;0.025;0.0
15/09/2024;7.0;5.561;118.737;88.0;77.0;1.237;2.236;0.566;0.0;165.0;2.182;4.704;0.262;-7.098;26.261;0.078;0.0;79.0;6.382;1.317;323.0;19.0;60.0;1.136;0.187;7.0;0.093;19.0;0.082;0.0
15/09/2024;8.0;4.975;106.224;55.0;66.0;1.229;2.056;0.718;0.0;63.0;4.021;5.118;0.144;-5.669;29.554;0.048;0.0;70.0;4.773;0.928;246.0;11.0;44.0;0.798;0.1;4.0;0.032;11.0;0.112;0.0
15/09/2024;18.0;4.957;105.843;83.0;80.0;1.439;1.934;0.611;0.0;0.0;2.437;4.650;0.158;-6.763;27.227;0.06;0.0;59.0;5.542;1.059;297.0;18.0;57.0;0.781;0.1;5.0;0.0;18.0;0.077;0.005
15/09/2024;20.0;5.402;115.354;68.0;50.0;1.118;2.181;0.637;0.0;114.0;1.896;4.098;0.375;-7.526;29.939;0.191;0.0;63.0;5.775;1.279;255.0;23.0;51.0;1.055;0.187;10.0;0.026;23.0;0.093;0.031
15/09/2024;21.0;4.897;104.559;47.0;52.0;1.579;1.812;0.569;0.0;156.0;3.442;4.423;0.152;-5.545;26.959;0.044;0.0;60.0;4.23;0.833;223.0;12.0;52.0;0.754;0.108;2.0;0.011;12.0;0.063;0.007
15/09/2024;23.0;5.665;120.962;74.0;70.0;1.243;2.203;0.561;0.0;106.0;1.781;4.741;0.381;-7.363;26.237;0.106;0.0;68.0;6.662;1.458;299.0;26.0;61.0;1.253;0.28;9.0;0.048;26.0;0.217;0.0
15/09/2024;2.0;5.694;113.779;78.0;55.0;1.41;2.174;0.617;0.0;149.0;2.269;4.909;0.205;-6.131;25.706;0.035;0.0;61.0;5.197;1.035;274.0;19.0;61.0;1.202;0.171;3.0;0.022;19.0;0.086;0.047
15/09/2024;3.0;1.457;104.374;19.0;18.0;0.37;0.517;0.186;0.0;0.0;1.963;4.612;0.069;-5.742;27.505;0.031;0.0;21.0;1.595;0.328;77.0;5.0;14.0;0.306;0.038;2.0;0.028;5.0;0.041;0.0
15/09/2024;4.0;5.097;101.845;58.0;60.0;1.333;1.961;0.756;0.0;199.0;2.711;4.426;0.16;-5.720;24.806;0.025;0.0;75.0;5.463;1.042;265.0;14.0;58.0;0.84;0.135;3.0;0.061;14.0;0.094;0.0
15/09/2024;6.0;5.456;109.027;49.0;43.0;1.327;2.257;0.685;0.0;164.0;3.472;4.572;0.12;-5.027;26.483;0.042;0.0;71.0;4.473;0.864;216.0;8.0;45.0;1.024;0.091;3.0;0.0;8.0;0.074;0.0
15/09/2024;7.0;1.55;111.903;20.0;23.0;0.371;0.564;0.198;0.0;174.0;1.837;4.699;0.076;-5.738;29.743;0.041;0.0;15.0;1.44;0.305;73.0;5.0;10.0;0.255;0.035;3.0;0.0;5.0;0.022;0.0
15/09/2024;8.0;3.196;104.99;36.0;45.0;0.941;1.207;0.4;0.0;111.0;2.765;4.429;0.108;-5.157;28.579;0.052;0.0;31.0;3.267;0.663;155.0;10.0;33.0;0.52;0.056;3.0;0.0;10.0;0.037;0.018
15/09/2024;11.0;4.271;111.707;48.0;41.0;0.898;1.65;0.553;0.0;53.0;2.673;5.927;0.172;-5.520;28.2;0.062;0.0;57.0;4.0;0.83;191.0;12.0;33.0;0.79;0.11;3.0;0.012;12.0;0.059;0.021
15/09/2024;14.0;3.472;116.17;37.0;30.0;0.871;1.299;0.359;0.0;133.0;2.335;3.773;0.171;-6.073;27.695;0.063;0.0;35.0;3.335;0.724;151.0;13.0;36.0;0.725;0.111;5.0;0.0;13.0;0.022;0.018
15/09/2024;17.0;4.445;119.011;48.0;53.0;0.955;1.756;0.458;0.0;52.0;2.435;4.308;0.198;-4.773;28.16;0.047;0.0;53.0;4.562;0.946;213.0;12.0;47.0;1.019;0.158;4.0;0.006;12.0;0.108;0.0
15/09/2024;18.0;3.148;101.19;43.0;36.0;0.918;1.279;0.42;0.0;76.0;4.455;5.778;0.071;-6.634;28.602;0.024;0.0;40.0;2.99;0.547;159.0;7.0;33.0;0.434;0.052;2.0;0.0;7.0;0.036;0.0
15/09/2024;19.0;2.4;115.642;20.0;30.0;0.724;0.71;0.273;0.0;0.0;1.576;5.400;0.123;-5.465;29.075;0.068;0.0;22.0;2.13;0.496;98.0;8.0;18.0;0.334;0.055;4.0;0.004;8.0;0.004;0.0
15/09/2024;20.0;4.974;99.394;52.0;47.0;1.11;2.096;0.839;0.0;61.0;3.945;4.400;0.194;-6.146;30.288;0.107;0.0;58.0;4.32;0.851;211.0;12.0;42.0;0.694;0.091;7.0;0.056;12.0;0.13;0.008
15/09/2024;21.0;2.023;94.914;20.0;22.0;0.664;0.759;0.29;0.0;0.0;0.0;4.529;0.006;-5.377;21.644;0.0;0.0;30.0;1.658;0.282;96.0;1.0;23.0;0.289;0.006;0.0;0.0;1.0;0.0;0.0
15/09/2024;23.0;5.618;112.259;67.0;55.0;1.424;2.077;0.618;0.0;158.0;3.205;4.339;0.208;-7.515;28.589;0.081;0.0;79.0;6.013;1.191;283.0;16.0;66.0;1.252;0.13;5.0;0.0;16.0;0.045;0.046
15/09/2024;24.0;2.1;105.744;35.0;31.0;0.387;0.829;0.289;0.0;111.0;2.907;4.181;0.055;-5.308;28.846;0.017;0.0;24.0;2.17;0.406;118.0;5.0;23.0;0.48;0.044;1.0;0.0;5.0;0.015;0.0
22/09/2024;2.0;5.208;112.004;69.0;57.0;1.209;1.899;0.629;0.0;191.0;2.276;4.909;0.295;-7.208;28.378;0.145;0.0;61.0;5.577;1.18;255.0;18.0;50.0;1.131;0.161;8.0;0.038;18.0;0.127;0.005
22/09/2024;4.0;4.505;96.88;51.0;48.0;1.104;1.742;0.75;0.0;130.0;5.877;4.361;0.057;-5.794;23.94;0.004;0.0;66.0;4.433;0.767;223.0;6.0;52.0;0.83;0.059;0.0;0.0;6.0;0.011;0.0
22/09/2024;5.0;5.289;113.734;55.0;51.0;1.189;2.348;0.673;0.0;0.0;5.794;4.264;0.085;-5.110;24.501;0.008;0.0;57.0;4.348;0.788;231.0;5.0;63.0;0.98;0.077;1.0;0.0;5.0;0.016;0.0
22/09/2024;6.0;5.5;118.283;39.0;35.0;1.207;2.263;0.586;0.0;152.0;2.886;3.890;0.169;-5.331;29.242;0.047;0.0;75.0;4.732;0.947;207.0;14.0;44.0;1.268;0.122;4.0;0.029;14.0;0.036;0.0
22/09/2024;7.0;5.344;114.921;61.0;48.0;1.299;1.977;0.59;0.0;201.0;1.739;4.174;0.381;-6.061;28.878;0.178;0.0;60.0;5.04;1.193;238.0;24.0;45.0;1.018;0.206;12.0;0.053;24.0;0.176;0.043
22/09/2024;14.0;4.755;102.258;59.0;50.0;1.47;1.501;0.645;0.0;155.0;2.293;4.772;0.222;-5.325;26.403;0.05;0.0;44.0;4.612;0.965;207.0;18.0;36.0;0.9;0.178;3.0;0.075;18.0;0.127;0.016
22/09/2024;20.0;4.705;101.181;48.0;49.0;1.047;1.806;0.779;0.0;0.0;2.43;5.456;0.176;-8.087;29.661;0.064;0.0;41.0;4.215;0.872;202.0;16.0;48.0;0.859;0.122;6.0;0.028;16.0;0.065;0.042
22/09/2024;21.0;4.566;98.184;65.0;55.0;1.272;1.579;0.73;0.0;188.0;2.708;4.308;0.156;-6.751;27.308;0.041;0.0;51.0;4.177;0.821;221.0;17.0;33.0;0.806;0.117;2.0;0.049;17.0;0.054;0.006
22/09/2024;23.0;5.437;116.927;56.0;63.0;1.321;1.947;0.563;0.0;161.0;1.38;4.724;0.454;-5.561;28.979;0.171;0.0;64.0;6.098;1.411;273.0;30.0;60.0;1.136;0.286;13.0;0.05;30.0;0.325;0.0
22/09/2024;2.0;5.59;104.69;69.0;50.0;1.205;1.955;0.861;0.0;208.0;2.768;4.658;0.343;-6.034;29.595;0.19;0.0;63.0;5.387;1.2;246.0;18.0;46.0;1.139;0.152;8.0;0.033;18.0;0.165;0.026
22/09/2024;4.0;4.973;93.124;46.0;56.0;1.153;1.582;0.95;0.0;170.0;3.423;4.699;0.228;-4.857;28.049;0.102;0.0;48.0;4.502;0.955;208.0;13.0;45.0;0.917;0.127;7.0;0.108;13.0;0.089;0.0
22/09/2024;5.0;4.204;109.3;53.0;32.0;0.891;1.76;0.612;0.0;72.0;7.843;3.772;0.073;-5.412;25.236;0.021;0.0;39.0;3.333;0.604;179.0;3.0;52.0;0.854;0.052;2.0;0.0;3.0;0.036;0.0
22/09/2024;6.0;5.568;104.276;36.0;41.0;1.256;2.073;0.853;0.0;149.0;3.845;4.541;0.182;-5.947;25.416;0.038;0.0;46.0;4.365;0.909;185.0;13.0;49.0;1.183;0.149;3.0;0.017;13.0;0.098;0.011
